Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
twentyPercent,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.019020807E7,5860.0,652.0,532.0,120.0,0.0,81.59509202453988,18.404907975460123,0.0,0.41129554107537863,0.24459172435449691,0.3510271891284043,69.36020387953266,83.60095152553625,505.5841190311411,362.3458382937056,143.2382807374355,0.7754357653851857,0.5557451507572172,0.21969061462796857,128.79929520702115,0.1975449312991122,25.475344331194837,0.9284294234592445,467.0,0.5637583892617449,84.0,0.436241610738255,65.0,0.07157057654075547,36.0,0.8475499092558983,0.9284294234592445,0.8861480075901328,0.42319634589499966,0.8429757028299999,0.9348930377635893,0.8159509202453987,0.4512798860478992,0.5487201139521007,0.18404907975460122,0.8009335789334783,0.8159509202453987,0.8024730794752097,0.42319634589499966,0.8429757028299999,0.8536662489579853,0.7030740037950665,0.8159509202453987,0.069,0.0,0.0625,0.0,62.5,0.0,11025.0,594229.0,68221.0,98.77300613496932,81.51840490797547,'Number of leaves: 26\nSize of the tree: 40\n',40.0,26.0,26.0
twentyPercent,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.019020807E7,5860.0,652.0,519.0,133.0,0.0,79.60122699386503,20.39877300613497,0.0,0.37258704019911426,0.25355817431981437,0.35951568356123215,71.90286880129706,85.62257900506474,505.5841190311411,366.09467323782405,139.48944579331703,0.7754357653851857,0.5614948976040246,0.2139408677811611,106.25049237301506,0.16296087787272248,21.01539355639267,0.9005964214711729,453.0,0.5570469798657718,83.0,0.4429530201342282,66.0,0.09940357852882704,50.0,0.8451492537313433,0.9005964214711729,0.8719923002887391,0.37718549591444717,0.8468317611111852,0.9458638355173202,0.7960122699386503,0.45246282833324913,0.5475371716667509,0.20398773006134968,0.782033645239005,0.7960122699386503,0.7865506057818468,0.37718549591444717,0.8468317611111853,0.8569060636020263,0.6850527539179544,0.7960122699386503,0.054,0.0,0.046875,0.0,46.875,0.0,13015.0,594229.0,68221.0,99.84662576687117,87.73006134969326,'Number of leaves: 32\nSize of the tree: 51\n',51.0,32.0,32.0
twentyPercent,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.019020807E7,5861.0,651.0,523.0,128.0,0.0,80.3379416282642,19.662058371735792,0.0,0.4063604240282686,0.25483573780305874,0.3686611347869093,72.38246444625986,87.9611988572692,503.4558798012241,6814.615801533482,-6311.159921732258,0.7733577262691614,10.467919818023782,-9.694562091754621,108.7015971514073,0.16697633971030307,21.591087027193957,0.8966202783300199,451.0,0.5135135135135135,76.0,0.4864864864864865,72.0,0.10337972166998012,52.0,0.855787476280835,0.8966202783300199,0.8757281553398059,0.4089013277555124,0.8105958841545323,0.9180237332094356,0.8033794162826421,0.42027265146613574,0.5797273485338643,0.1966205837173579,0.7932359207991211,0.8033794162826421,0.7969957040128923,0.40890132775551236,0.8105958841545323,0.826835068146014,0.7025699600228441,0.8033794162826421,0.07,0.0,0.0625,0.0,62.5,0.0,16049.0,594330.0,68120.0,97.6958525345622,81.18279569892474,'Number of leaves: 43\nSize of the tree: 68\n',68.0,43.0,43.0
twentyPercent,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.019020807E7,5861.0,651.0,513.0,138.0,0.0,78.80184331797236,21.19815668202765,0.0,0.3112061827215015,0.258052782597428,0.364833730608385,73.2962202344312,87.04799421407044,503.4558798012241,1455.1884921466576,-951.7326123454335,0.7733577262691614,2.235312583942638,-1.4619548576734769,102.26693513133952,0.15709206625397776,20.31298853272244,0.9145129224652088,460.0,0.6418918918918919,95.0,0.3581081081081081,53.0,0.08548707753479125,43.0,0.8288288288288288,0.9145129224652088,0.8695652173913042,0.32224938511432266,0.8194280264359787,0.9254018197087818,0.7880184331797235,0.5153974026064067,0.48460259739359335,0.2119815668202765,0.7659128022031247,0.7880184331797235,0.7706396103149602,0.32224938511432266,0.8194280264359787,0.832185450566698,0.6519957234497504,0.7880184331797235,0.061,0.0,0.0625,0.0,62.5,0.0,15175.0,594330.0,68120.0,98.31029185867895,82.25806451612904,'Number of leaves: 39\nSize of the tree: 63\n',63.0,39.0,39.0
twentyPercent,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.019020807E7,5861.0,651.0,528.0,123.0,0.0,81.10599078341014,18.89400921658986,0.0,0.43961396608556313,0.24386089670823677,0.350902203766596,69.11975362876154,83.52605314456899,505.2097508557102,2496.321378214235,-1991.111627358525,0.7760518446324273,3.8345950510203304,-3.0585432063879034,130.36720914305704,0.20025684968211527,25.804571056327536,0.896414342629482,450.0,0.47651006711409394,71.0,0.5234899328859061,78.0,0.10358565737051793,52.0,0.8637236084452975,0.896414342629482,0.8797653958944281,0.44127035459410163,0.8481777587636034,0.9356990361768514,0.8110599078341014,0.39115563231871325,0.6088443676812868,0.1889400921658986,0.8033629054370803,0.8110599078341014,0.8063810394715702,0.44127035459410163,0.8481777587636034,0.8528941712162064,0.7194525904203324,0.8110599078341014,0.041,0.001,0.046875,0.0,46.875,0.0,18937.0,594330.0,68120.0,99.38556067588326,88.86328725038402,'Number of leaves: 52\nSize of the tree: 84\n',84.0,52.0,52.0
twentyPercent,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.019020807E7,5861.0,651.0,527.0,124.0,0.0,80.95238095238095,19.047619047619047,0.0,0.41029162527029406,0.2520405584593685,0.3672482312913698,71.43819095363231,87.41693541627166,505.2097508557102,2540.051824465132,-2034.842073609422,0.7760518446324273,3.9017693156146422,-3.125717470982215,115.71069113447824,0.17774299713437516,22.90349521926105,0.9123505976095617,458.0,0.5369127516778524,80.0,0.46308724832214765,69.0,0.08764940239043825,44.0,0.8513011152416357,0.9123505976095617,0.8807692307692307,0.4164402347866543,0.8082569052648466,0.9119576889693072,0.8095238095238095,0.4340859635921001,0.5659140364078998,0.19047619047619047,0.7962142254013163,0.8095238095238095,0.7997343623297822,0.4164402347866543,0.8082569052648466,0.8275453131331666,0.7037433940105695,0.8095238095238095,0.053,0.0,0.046875,0.0,46.875,0.0,18233.0,594330.0,68120.0,97.84946236559139,82.5652841781874,'Number of leaves: 49\nSize of the tree: 80\n',80.0,49.0,49.0
twentyPercent,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.019020807E7,5861.0,651.0,539.0,112.0,0.0,82.79569892473118,17.204301075268816,0.0,0.45035129511805333,0.23779734976531283,0.3456968149155686,67.40110633241879,82.28700254545032,505.2097508557102,2494.694861069208,-1989.4851102134978,0.7760518446324273,3.8320965607821935,-3.056044716149766,146.16524360508424,0.2245241837251678,28.93159590793995,0.9362549800796812,470.0,0.5369127516778524,80.0,0.46308724832214765,69.0,0.06374501992031872,32.0,0.8545454545454545,0.9362549800796812,0.8935361216730038,0.4633916439731059,0.8569279927270783,0.9395391916497667,0.8279569892473119,0.4286147608454829,0.5713852391545171,0.17204301075268819,0.8153208869274025,0.8279569892473119,0.8153657958215791,0.46339164397310584,0.8569279927270783,0.863020850103931,0.7227680608365019,0.8279569892473119,0.044,0.0,0.046875,0.0,46.875,0.0,12845.0,594330.0,68120.0,98.46390168970814,81.33640552995392,'Number of leaves: 31\nSize of the tree: 50\n',50.0,31.0,31.0
twentyPercent,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.019020807E7,5861.0,651.0,513.0,138.0,0.0,78.80184331797236,21.19815668202765,0.0,0.35697721026110857,0.2540919862356813,0.37050510927139424,72.01964613730445,88.19217752169271,505.2097508557102,6804.41758382459,-6299.20783296888,0.7760518446324273,10.452254353033165,-9.676202508400738,107.6917681080332,0.16542514302309247,21.316248929405635,0.8904382470119522,447.0,0.5570469798657718,83.0,0.4429530201342282,66.0,0.10956175298804781,55.0,0.8433962264150944,0.8904382470119522,0.866279069767442,0.3600547896701133,0.8091660204818311,0.9208955654534634,0.7880184331797235,0.4546271660335431,0.5453728339664569,0.2119815668202765,0.7752037372244311,0.7880184331797235,0.7799025153113676,0.3600547896701133,0.809166020481831,0.8319135826009837,0.6775839793281654,0.7880184331797235,0.069,0.001,0.078125,0.0,78.125,0.0,18379.0,594330.0,68120.0,98.9247311827957,86.40552995391705,'Number of leaves: 51\nSize of the tree: 81\n',81.0,51.0,51.0
twentyPercent,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.019020807E7,5861.0,651.0,530.0,121.0,0.0,81.41321044546851,18.58678955453149,0.0,0.4318839116355217,0.25296942337738654,0.3597927996474566,71.7014677444358,85.64230199128637,505.2097508557102,384.08897428126846,121.12077657444172,0.7760518446324273,0.5899984243951897,0.18605342023723767,111.81477207269988,0.1717584824465436,22.132346393416032,0.9103585657370518,457.0,0.5100671140939598,76.0,0.4899328859060403,73.0,0.08964143426294821,45.0,0.8574108818011257,0.9103585657370518,0.8830917874396135,0.4365326182959949,0.827502072247921,0.9246281209712449,0.8141321044546851,0.4138406528115931,0.586159347188407,0.1858678955453149,0.8027622561687557,0.8141321044546851,0.8061255495013788,0.4365326182959948,0.827502072247921,0.8431228392680878,0.7149541334201812,0.8141321044546851,0.068,0.001,0.0625,0.0,62.5,0.0,12845.0,594330.0,68120.0,98.31029185867895,82.10445468509985,'Number of leaves: 31\nSize of the tree: 50\n',50.0,31.0,31.0
twentyPercent,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.019020807E7,5861.0,651.0,524.0,127.0,0.0,80.49155145929339,19.508448540706606,0.0,0.3913155511709578,0.2557882471862956,0.36217396994398704,72.50043309650613,86.2090973963861,505.2097508557102,377.05437342391235,128.15537743179783,0.7760518446324273,0.5791925859046273,0.19685925872780005,103.38779667564448,0.15881381977825573,20.464331201155385,0.9123505976095617,458.0,0.5570469798657718,83.0,0.4429530201342282,66.0,0.08764940239043825,44.0,0.8465804066543438,0.9123505976095617,0.8782358581016299,0.39833608184268376,0.8378699965239712,0.9397785193732805,0.804915514592934,0.449611896849144,0.550388103150856,0.19508448540706605,0.7901434164984341,0.804915514592934,0.793874999547223,0.3983360818426837,0.8378699965239712,0.8496325867029371,0.6939441838770697,0.804915514592934,0.05,0.001,0.046875,0.0,46.875,0.0,13937.0,594330.0,68120.0,99.69278033794163,88.32565284178187,'Number of leaves: 34\nSize of the tree: 56\n',56.0,34.0,34.0
thirtyPercent,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.019020807E7,8791.0,977.0,778.0,199.0,0.0,79.63152507676561,20.36847492323439,0.0,0.41369806006471466,0.2591558258771583,0.3602317886148838,72.66196064357703,85.29685571351162,764.0872681376983,1638.0510033801781,-873.9637352424799,0.7820749929761497,1.6766131047903563,-0.8945381118142066,164.6534411142202,0.16852962243011277,21.549036082688335,0.8786666666666667,659.0,0.47577092511013214,108.0,0.5242290748898678,119.0,0.12133333333333333,91.0,0.8591916558018253,0.8786666666666667,0.8688200395517469,0.41421794339328766,0.8222907488986784,0.9214349957127875,0.7963152507676561,0.39341950921112157,0.6065804907888784,0.20368474923234392,0.7912252560744139,0.7963152507676561,0.793494698343561,0.41421794339328766,0.8222907488986784,0.8361590682009207,0.7067212325905188,0.7963152507676561,0.122,0.001,0.125,0.0,125.0,0.0,15879.0,890260.0,101046.0,98.36233367451382,82.49744114636643,'Number of leaves: 42\nSize of the tree: 67\n',67.0,42.0,42.0
thirtyPercent,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.019020807E7,8791.0,977.0,763.0,214.0,0.0,78.09621289662232,21.903787103377688,0.0,0.3783287146612113,0.25641506232208405,0.3706902615992604,71.89350694241828,87.77324699636347,764.0872681376983,2746.785713536799,-1982.6984453991008,0.7820749929761497,2.811449041491094,-2.0293740485149447,173.22549962080572,0.1773034796528206,22.67090512357396,0.8626666666666667,647.0,0.4889867841409692,111.0,0.5110132158590308,116.0,0.13733333333333334,103.0,0.8535620052770448,0.8626666666666667,0.8580901856763926,0.3784309237032639,0.8008546255506608,0.9094745631291995,0.7809621289662231,0.40728224644052563,0.5927177535594744,0.21903787103377687,0.7783100786900287,0.7809621289662231,0.7795786660655923,0.378430923703264,0.8008546255506608,0.8206178595176319,0.689134778936851,0.7809621289662231,0.126,0.001,0.125,0.0,125.0,0.0,16267.0,890260.0,101046.0,97.54350051177073,81.06448311156602,'Number of leaves: 42\nSize of the tree: 69\n',69.0,42.0,42.0
thirtyPercent,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.019020807E7,8791.0,977.0,782.0,195.0,0.0,80.04094165813716,19.959058341862846,0.0,0.436154312857925,0.2570725326069251,0.3623590878737283,72.07784808080382,85.80056455786101,764.0872681376983,1645.2037337915408,-881.1164656538425,0.7820749929761497,1.6839342208715873,-0.9018592278954376,176.17285211543242,0.180320217108938,23.05664018519987,0.8733333333333333,655.0,0.44052863436123346,100.0,0.5594713656387665,127.0,0.12666666666666668,95.0,0.8675496688741722,0.8733333333333333,0.8704318936877077,0.43619990285628185,0.8281204111600587,0.9278436487617685,0.8004094165813715,0.3676047176092717,0.6323952823907283,0.19959058341862845,0.798897248736939,0.8004094165813715,0.7996296562572476,0.4361999028562818,0.8281204111600589,0.8388827772157244,0.7180667263538761,0.8004094165813715,0.129,0.001,0.125,0.0,125.0,0.0,15515.0,890260.0,101046.0,98.66939611054248,82.95803480040942,'Number of leaves: 41\nSize of the tree: 65\n',65.0,41.0,41.0
thirtyPercent,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.019020807E7,8791.0,977.0,790.0,187.0,0.0,80.85977482088025,19.140225179119753,0.0,0.3784754705684242,0.2405924117263971,0.3477461512919841,67.4571613153443,82.34046585875295,764.0872681376983,522.4696120684541,241.61765606924416,0.7820749929761497,0.5347693061089602,0.2473056868671895,218.04659124117714,0.22317972491420382,28.536870110742683,0.9346666666666666,701.0,0.6079295154185022,138.0,0.3920704845814978,89.0,0.06533333333333333,49.0,0.8355184743742551,0.9346666666666666,0.8823159219634991,0.396206462382929,0.8671160058737152,0.9502350676165168,0.8085977482088025,0.48186059696063793,0.518139403039362,0.19140225179119755,0.791235830609344,0.8085977482088025,0.7906226318686161,0.396206462382929,0.8671160058737152,0.8693748470811286,0.6849935774201057,0.8085977482088025,0.116,0.001,0.109375,0.0,109.375,0.0,18233.0,890260.0,101046.0,99.89764585465711,88.7410440122825,'Number of leaves: 49\nSize of the tree: 80\n',80.0,49.0,49.0
